"word","in documents","total","in class (JobPostings)","in class (Tweets)"
"stocks_boosted_attacks",1.0,1.0,0.0,1.0
"stocks_follow_http",1.0,3.0,0.0,3.0
"stocks_http_co",1.0,6.0,0.0,6.0
"stocks_http_ow",1.0,1.0,0.0,1.0
"stocks_moved_substantially",1.0,1.0,0.0,1.0
"stocks_particularly_developed",1.0,1.0,0.0,1.0
"stocks_rise_amp",1.0,1.0,0.0,1.0
"stocks_slumping_wall",1.0,1.0,0.0,1.0
"stocks_top_ten",1.0,1.0,0.0,1.0
"stocks_watch_http",1.0,2.0,0.0,2.0
"stoicism_tested_somewhat",1.0,1.0,0.0,1.0
"stomach_full_http",1.0,2.0,0.0,2.0
"stop_human_trafficking",1.0,2.0,0.0,2.0
"stops_clinical_trials",1.0,1.0,0.0,1.0
"stops_irving_celebrate",1.0,1.0,0.0,1.0
"stops_jacksonville_celebrate",1.0,1.0,0.0,1.0
"stops_tucson_celebrate",1.0,1.0,0.0,1.0
"stories_alleviating_poverty",1.0,1.0,0.0,1.0
"stories_global_health",1.0,2.0,0.0,2.0
"stories_patrick_chappatte",1.0,1.0,0.0,1.0
"storify_false_finalized",1.0,1.0,0.0,1.0
"storify_golden_action",1.0,1.0,0.0,1.0
"storm_hit_ne",1.0,1.0,0.0,1.0
"storm_hit_shows",1.0,1.0,0.0,1.0
"storm_sends_snow",1.0,1.0,0.0,1.0
"story_http_co",1.0,7.0,0.0,7.0
"story_parinaam_assisting",1.0,2.0,0.0,2.0
"story_skilled_colombian",1.0,1.0,0.0,1.0
"story_social_innovation",1.0,1.0,0.0,1.0
"story_usa_http",1.0,1.0,0.0,1.0
"storyboard_elmley_foundation",1.0,1.0,0.0,1.0
"straight_year_recognized",1.0,1.0,0.0,1.0
"straight_yr_global",1.0,1.0,0.0,1.0
"strategic_agreement_create",1.0,1.0,0.0,1.0
"strategic_alternatives_animal",1.0,1.0,0.0,1.0
"strategic_cancer_immunotherapy",1.0,1.0,0.0,1.0
"strategic_direction_leader",1.0,2.0,0.0,2.0
"strategic_functions_http",1.0,1.0,0.0,1.0
"strategic_partner_planetworkshops",1.0,1.0,0.0,1.0
"strategic_path_corbat",1.0,1.0,0.0,1.0
"strategic_projects_says",1.0,1.0,0.0,1.0
"strategic_step_forward",1.0,1.0,0.0,1.0
"strategies_alzheimer_disease",1.0,1.0,0.0,1.0
"strategies_build_consumer",1.0,2.0,0.0,2.0
"strategies_come_people",1.0,1.0,0.0,1.0
"strategies_diff_developed",1.0,1.0,0.0,1.0
"strategies_encourage_patients",1.0,2.0,0.0,2.0
"strategies_focusing_energy",1.0,2.0,0.0,2.0
"strategies_normal_citi",1.0,1.0,0.0,1.0
"strategies_younger_workers",1.0,1.0,0.0,1.0
"strategist_business_news",1.0,1.0,0.0,1.0
"strategist_cnbc_bst",1.0,1.0,0.0,1.0
"strategist_cnbc_gmt",1.0,2.0,0.0,2.0
"strategy_broadening_horizons",1.0,2.0,0.0,2.0
"strategy_canadian_coffee",1.0,1.0,0.0,1.0
"strategy_commitment_values",1.0,1.0,0.0,1.0
"strategy_creates_subsidiary",1.0,2.0,0.0,2.0
"strategy_drive_productivity",1.0,1.0,0.0,1.0
"strategy_fairly_optimistic",1.0,1.0,0.0,1.0
"strategy_false_finalized",1.0,1.0,0.0,1.0
"strategy_fi_false",1.0,1.0,0.0,1.0
"strategy_http_co",1.0,1.0,0.0,1.0
"strategy_identified_focus",1.0,1.0,0.0,1.0
"strategy_innovation_retire",1.0,1.0,0.0,1.0
"strategy_read_post",1.0,1.0,0.0,1.0
"strategy_remains_corbat",1.0,1.0,0.0,1.0
"strategy_reuters_canadian",1.0,1.0,0.0,1.0
"strategy_unwavering_commitment",1.0,1.0,0.0,1.0
"strategy_video_spanish",1.0,1.0,0.0,1.0
"stratégique_pour_danone",1.0,1.0,0.0,1.0
"strawberry_cooperative_ukraine",1.0,1.0,0.0,1.0
"street_bonuses_projected",1.0,2.0,0.0,2.0
"street_ceos_get",1.0,1.0,0.0,1.0
"street_debt_traders",1.0,1.0,0.0,1.0
"street_http_co",1.0,1.0,0.0,1.0
"street_run_amp",1.0,2.0,0.0,2.0
"street_top_securiti",1.0,1.0,0.0,1.0
"street_traders_worry",1.0,1.0,0.0,1.0
"street_wrongdoers_won",1.0,1.0,0.0,1.0
"streetlineinc_great_example",1.0,1.0,0.0,1.0
"strengthen_amp_add",1.0,1.0,0.0,1.0
"strengthen_amp_network",1.0,1.0,0.0,1.0
"strengthen_food_science",1.0,2.0,0.0,2.0
"strengthen_partnership_development",1.0,1.0,0.0,1.0
"strengthen_partnership_sharing",1.0,1.0,0.0,1.0
"strengthen_pipeline_sharpen",1.0,1.0,0.0,1.0
"strengthen_safety_attitudes",1.0,1.0,0.0,1.0
"strengthened_amp_network",1.0,1.0,0.0,1.0
"strengthening_capabilities_areas",1.0,2.0,0.0,2.0
"strengthening_communities_edskyler",1.0,1.0,0.0,1.0
"strengthening_development_amp",1.0,1.0,0.0,1.0
"strengthening_leadership_commerce",1.0,1.0,0.0,1.0
"strengthening_production_capacity",1.0,1.0,0.0,1.0
"strengthens_scientific_commitment",1.0,1.0,0.0,1.0
"strengths_amp_focus",1.0,1.0,0.0,1.0
"strengths_cohesive_requires",1.0,1.0,0.0,1.0
"stress_anger_anxiety",1.0,2.0,0.0,2.0
"stress_awareness_month",1.0,1.0,0.0,1.0
"stress_become_serious",1.0,2.0,0.0,2.0
"stress_diabetes_major",1.0,1.0,0.0,1.0
"stress_great_enjoy",1.0,1.0,0.0,1.0
"stress_http_co",1.0,3.0,0.0,3.0
"stress_impact_health",1.0,2.0,0.0,2.0
"stress_positive_habits",1.0,2.0,0.0,2.0
"stress_test_http",1.0,2.0,0.0,2.0
"stress_test_questions",1.0,1.0,0.0,1.0
"stress_tests_banks",1.0,2.0,0.0,2.0
"stressed_amp_stress",1.0,2.0,0.0,2.0
"stressed_happier_http",1.0,1.0,0.0,1.0
"stressed_honor_stress",1.0,1.0,0.0,1.0
"stresses_importance_regulatory",1.0,1.0,0.0,1.0
"stresses_survey_finds",1.0,1.0,0.0,1.0
"stricter_securitization_rules",1.0,1.0,0.0,1.0
"strides_arcolab_collaborate",1.0,1.0,0.0,1.0
"strike_port_workers",1.0,1.0,0.0,1.0
"strips_barriers_eforeducation",1.0,1.0,0.0,1.0
"strive_create_world",1.0,1.0,0.0,1.0
"stroke_people_diabetes",1.0,1.0,0.0,1.0
"stroke_prevention_response",1.0,1.0,0.0,1.0
"stroke_systemic_embolism",1.0,1.0,0.0,1.0
"strokes_check_http",1.0,1.0,0.0,1.0
"strokes_years_http",1.0,1.0,0.0,1.0
"strong_agreement_agriculture",1.0,1.0,0.0,1.0
"strong_bones_critical",1.0,1.0,0.0,1.0
"strong_brands_global",1.0,1.0,0.0,1.0
"strong_complementarities_false",1.0,1.0,0.0,1.0
"strong_cross_industry",1.0,1.0,0.0,1.0
"strong_financial_results",1.0,1.0,0.0,1.0
"strong_growth_expected",1.0,1.0,0.0,1.0
"strong_healthy_sites",1.0,2.0,0.0,2.0
"strong_performance_ability",1.0,1.0,0.0,1.0
"strong_portfolio_driven",1.0,1.0,0.0,1.0
"strong_profitable_growth",1.0,1.0,0.0,1.0
"strong_relationship_nins",1.0,1.0,0.0,1.0
"strong_sales_announced",1.0,1.0,0.0,1.0
"strong_sustainable_amp",1.0,1.0,0.0,1.0
"strong_texas_economy",1.0,1.0,0.0,1.0
"strong_top_bottom",1.0,1.0,0.0,1.0
"strong_underlying_dynamics",1.0,1.0,0.0,1.0
"stronger_responsibility_philanthropy",1.0,1.0,0.0,1.0
"strongest_http_co",1.0,1.0,0.0,1.0
"strongest_profitable_growth",1.0,2.0,0.0,2.0
"strongly_increasing_estimate",1.0,1.0,0.0,1.0
"structural_chemistry_http",1.0,1.0,0.0,1.0
"structured_note_disclosures",1.0,1.0,0.0,1.0
"strugg_http_co",1.0,1.0,0.0,1.0
"struggling_emerge_recession",1.0,1.0,0.0,1.0
"struggling_europe_startups",1.0,1.0,0.0,1.0
"stuck_traffic_simple",1.0,2.0,0.0,2.0
"student_awards_barclays",1.0,1.0,0.0,1.0
"student_experience_working",1.0,1.0,0.0,1.0
"student_year_award",1.0,1.0,0.0,1.0
"student_year_awards",1.0,4.0,0.0,4.0
"students_amp_communities",1.0,2.0,0.0,2.0
"students_awarded_uncf",1.0,1.0,0.0,1.0
"students_brics_usa",1.0,1.0,0.0,1.0
"students_career_prospects",1.0,1.0,0.0,1.0
"students_hemophilia_false",1.0,1.0,0.0,1.0
"students_http_co",1.0,3.0,0.0,3.0
"students_learn_work",1.0,1.0,0.0,1.0
"students_london_class",1.0,1.0,0.0,1.0
"students_pub_charter",1.0,1.0,0.0,1.0
"students_support_academic",1.0,1.0,0.0,1.0
"studies_children_diets",1.0,1.0,0.0,1.0
"studies_dimebon_alzheimer",1.0,1.0,0.0,1.0
"studies_education_programmes",1.0,1.0,0.0,1.0
"studies_indicate_residents",1.0,1.0,0.0,1.0
"studies_roundtable_http",1.0,1.0,0.0,1.0
"studies_shown_acquire",1.0,1.0,0.0,1.0
"studies_tumor_types",1.0,1.0,0.0,1.0
"study_brca_human",1.0,1.0,0.0,1.0
"study_children_cooking",1.0,2.0,0.0,2.0
"study_correlation_parent",1.0,1.0,0.0,1.0
"study_finds_consuming",1.0,1.0,0.0,1.0
"study_finds_heavy",1.0,1.0,0.0,1.0
"study_finds_multi",1.0,1.0,0.0,1.0
"study_found_serving",1.0,1.0,0.0,1.0
"study_harnessing_power",1.0,1.0,0.0,1.0
"study_http_co",1.0,1.0,0.0,1.0
"study_ii_learn",1.0,1.0,0.0,1.0
"study_improving_diabetes",1.0,2.0,0.0,2.0
"study_lifetime_risk",1.0,1.0,0.0,1.0
"study_nestle_scientists",1.0,2.0,0.0,2.0
"study_reports_http",1.0,1.0,0.0,1.0
"study_reveals_children",1.0,1.0,0.0,1.0
"study_reveals_http",1.0,2.0,0.0,2.0
"study_reviewed_raises",1.0,1.0,0.0,1.0
"study_says_seniors",1.0,1.0,0.0,1.0
"study_shows_prevenar",1.0,1.0,0.0,1.0
"study_smooth_lumps",1.0,2.0,0.0,2.0
"study_suggested_decreasing",1.0,2.0,0.0,2.0
"study_suggested_helping",1.0,2.0,0.0,2.0
"study_tomorrow_philanthropist",1.0,2.0,0.0,2.0
"study_tracks_medication",1.0,2.0,0.0,2.0
"study_young_children",1.0,1.0,0.0,1.0
"stuff_false_finalized",1.0,1.0,0.0,1.0
"stuqrvll_false_finalized",1.0,1.0,0.0,1.0
"stva_false_finalized",1.0,1.0,0.0,1.0
"stwkftby_false_finalized",1.0,1.0,0.0,1.0
"stwkftby_golden_action",1.0,1.0,0.0,1.0
"style_false_finalized",1.0,1.0,0.0,1.0
"style_golden_information",1.0,1.0,0.0,1.0
"style_http_bit",1.0,1.0,0.0,1.0
"style_workshop_http",1.0,1.0,0.0,1.0
"stzooer_citigroup_brk",1.0,1.0,0.0,1.0
"su_pr_ajflb",1.0,1.0,0.0,1.0
"su_pr_djzil",1.0,1.0,0.0,1.0
"su_pr_ektce",1.0,1.0,0.0,1.0
"su_pr_jbfth",1.0,1.0,0.0,1.0
"su_pr_kkxvo",1.0,1.0,0.0,1.0
"su_pr_oeg",1.0,1.0,0.0,1.0
"su_pr_ouega",1.0,1.0,0.0,1.0
"su_pr_pyn",1.0,2.0,0.0,2.0
"su_pr_qqvp",1.0,1.0,0.0,1.0
"su_pr_se",1.0,1.0,0.0,1.0
"su_pr_uuzi",1.0,1.0,0.0,1.0
"su_pr_vwkqb",1.0,1.0,0.0,1.0
"su_pr_yer",1.0,1.0,0.0,1.0
"su_pr_ygdt",1.0,1.0,0.0,1.0
"su_yjvfv_false",1.0,1.0,0.0,1.0
"sub_req_false",1.0,1.0,0.0,1.0
"sub_req_golden",1.0,1.0,0.0,1.0
"submissions_ft_citi",1.0,1.0,0.0,1.0
"subscribe_barclays_smartwoman",1.0,1.0,0.0,1.0
"subsidiaries_aim_generate",1.0,1.0,0.0,1.0
"subsidiary_danone_france",1.0,1.0,0.0,1.0
"subsidiary_nestle_skin",1.0,2.0,0.0,2.0
"substantially_traded_heavil",1.0,1.0,0.0,1.0
"succeed_http_co",1.0,1.0,0.0,1.0
"succeed_loreto_garcia",1.0,1.0,0.0,1.0
"success_amp_teachable",1.0,1.0,0.0,1.0
"success_built_citi",1.0,1.0,0.0,1.0
"success_false_finalized",1.0,2.0,0.0,2.0
"success_figure_hire",1.0,1.0,0.0,1.0
"success_foundersheart_false",1.0,1.0,0.0,1.0
"success_golden_dialogue",1.0,1.0,0.0,1.0
"success_http_bit",1.0,1.0,0.0,1.0
"success_http_co",1.0,2.0,0.0,2.0
"success_lindadescano_http",1.0,1.0,0.0,1.0
"success_pointsoflight_amp",1.0,1.0,0.0,1.0
"success_say_vital",1.0,1.0,0.0,1.0
"success_strategic_projects",1.0,1.0,0.0,1.0
"success_strategies_normal",1.0,1.0,0.0,1.0
"success_tip_take",1.0,1.0,0.0,1.0
"success_years_time",1.0,1.0,0.0,1.0
"successes_partnership_accordia",1.0,1.0,0.0,1.0
"successful_antiretroviral_therapy",1.0,1.0,0.0,1.0
"successful_network_career",1.0,1.0,0.0,1.0
"successful_preventive_care",1.0,1.0,0.0,1.0
"successful_urban_innovation",1.0,1.0,0.0,1.0
"successfully_completes_sale",1.0,1.0,0.0,1.0
"successfully_manage_disease",1.0,1.0,0.0,1.0
"successfully_managing_remote",1.0,1.0,0.0,1.0
"succession_planning_business",1.0,1.0,0.0,1.0
"successstory_citi_community",1.0,1.0,0.0,1.0
"sue_tsn_serves",1.0,1.0,0.0,1.0
"sued_billion_mortgage",1.0,1.0,0.0,1.0
"sued_http_co",1.0,1.0,0.0,1.0
"suevf_false_finalized",1.0,1.0,0.0,1.0
"suffer_depression_freda",1.0,1.0,0.0,1.0
"suffer_food_allergies",1.0,1.0,0.0,1.0
"suffer_insomnia_learn",1.0,1.0,0.0,1.0
"suffer_tax_revenues",1.0,1.0,0.0,1.0
"suffered_http_co",1.0,1.0,0.0,1.0
"sufferers_remain_undiagnosed",1.0,1.0,0.0,1.0
"suggested_decreasing_energy",1.0,2.0,0.0,2.0
"suggested_helping_prepare",1.0,2.0,0.0,2.0
"suggesting_labour_market",1.0,1.0,0.0,1.0
"suggests_employers_adapt",1.0,1.0,0.0,1.0
"suggests_people_necessarily",1.0,1.0,0.0,1.0
"suit_ubs_securities",1.0,1.0,0.0,1.0
"suitable_children_gt",1.0,1.0,0.0,1.0
"sukuk_repay_debt",1.0,1.0,0.0,1.0
"sullivan_using_bigdata",1.0,2.0,0.0,2.0
"sully_hi_want",1.0,1.0,0.0,1.0
"sultan_citi_global",1.0,1.0,0.0,1.0
"sumitomo_mitsui_banking",1.0,1.0,0.0,1.0
"summer_amp_st",1.0,1.0,0.0,1.0
"summit_gathers_super",1.0,1.0,0.0,1.0
"summit_health_effects",1.0,2.0,0.0,2.0
"summit_http_bit",1.0,2.0,0.0,2.0
"summit_http_tinyurl",1.0,2.0,0.0,2.0
"summit_mikael_dolsten",1.0,3.0,0.0,3.0
"summit_nj_http",1.0,1.0,0.0,1.0
"summit_ny_false",1.0,1.0,0.0,1.0
"summit_taking_place",1.0,1.0,0.0,1.0
"summit_talk_bigdata",1.0,2.0,0.0,2.0
"summitt_health_effects",1.0,1.0,0.0,1.0
"sun_communities_makes",1.0,1.0,0.0,1.0
"sun_read_tips",1.0,1.0,0.0,1.0
"sun_safety_children",1.0,1.0,0.0,1.0
"sun_safety_year",1.0,1.0,0.0,1.0
"sun_tv_network",1.0,1.0,0.0,1.0
"sun_tv_shares",1.0,1.0,0.0,1.0
"sunday_ecc_hall",1.0,2.0,0.0,2.0
"suni_harford_pivot",1.0,1.0,0.0,1.0
"sup_dx_false",1.0,1.0,0.0,1.0
"super_collectors_http",1.0,1.0,0.0,1.0
"super_rich_littlebookofwonders",1.0,1.0,0.0,1.0
"superbugs_becoming_resistant",1.0,1.0,0.0,1.0
"superior_enoxaparin_prevention",1.0,1.0,0.0,1.0
"superpowers_focus_uniquely",1.0,1.0,0.0,1.0
"suppliers_difficult_financial",1.0,1.0,0.0,1.0
"suppliers_drive_sustainability",1.0,1.0,0.0,1.0
"suppliers_europe_help",1.0,1.0,0.0,1.0
"supplies_quickly_amp",1.0,1.0,0.0,1.0
"supply_chain_excellence",1.0,1.0,0.0,1.0
"supply_chain_http",1.0,4.0,0.0,4.0
"supply_chain_initiative",1.0,1.0,0.0,1.0
"supply_chain_initiativeâ",1.0,1.0,0.0,1.0
"supply_chain_please",1.0,2.0,0.0,2.0
"supply_chain_published",1.0,13.0,0.0,13.0
"supply_chain_publishing",1.0,2.0,0.0,2.0
"supply_chain_threat",1.0,2.0,0.0,2.0
"supply_focus_healthy",1.0,1.0,0.0,1.0
"support_academic_performance",1.0,1.0,0.0,1.0
"support_accelerated_innovation",1.0,1.0,0.0,1.0
"support_advance_celebrate",1.0,2.0,0.0,2.0
"support_affordable_housing",1.0,2.0,0.0,2.0
"support_children_cancer",1.0,1.0,0.0,1.0
"support_citi_chicago",1.0,2.0,0.0,2.0
"support_citivolunteers_countries",1.0,1.0,0.0,1.0
"support_citivolunteers_false",1.0,1.0,0.0,1.0
"support_citivolunteers_golden",1.0,1.0,0.0,1.0
"support_coffee_farmer",1.0,1.0,0.0,1.0
"support_consumer_know",1.0,1.0,0.0,1.0
"support_countries_affected",1.0,1.0,0.0,1.0
"support_development_loreal",1.0,1.0,0.0,1.0
"support_dialogue_getting",1.0,1.0,0.0,1.0
"support_digital_health",1.0,1.0,0.0,1.0
"support_dreams_helping",1.0,1.0,0.0,1.0
"support_efforts_poor",1.0,1.0,0.0,1.0
"support_exclusive_partnerships",1.0,1.0,0.0,1.0
"support_families_devastated",1.0,1.0,0.0,1.0
"support_financial_inclusion",1.0,2.0,0.0,2.0
"support_free_program",1.0,1.0,0.0,1.0
"support_global_forest",1.0,1.0,0.0,1.0
"support_health_workers",1.0,2.0,0.0,2.0
"support_help_lifetime",1.0,2.0,0.0,2.0
"support_http_co",1.0,6.0,0.0,6.0
"support_livelihoods_wed",1.0,1.0,0.0,1.0
"support_management_variety",1.0,1.0,0.0,1.0
"support_mhealth_texts",1.0,2.0,0.0,2.0
"support_millionheartsus_preventing",1.0,1.0,0.0,1.0
"support_nearly_initiatives",1.0,1.0,0.0,1.0
"support_network_distinct",1.0,1.0,0.0,1.0
"support_networks_start",1.0,1.0,0.0,1.0
"support_quit_smoking",1.0,1.0,0.0,1.0
"support_read_latest",1.0,1.0,0.0,1.0
"support_recos_exclusive",1.0,2.0,0.0,2.0
"support_safewaternet_continue",1.0,1.0,0.0,1.0
"support_socialbusiness_teamc",1.0,1.0,0.0,1.0
"support_start_community",1.0,1.0,0.0,1.0
"support_startups_nyctecheconomy",1.0,1.0,0.0,1.0
"support_tough_people",1.0,1.0,0.0,1.0
"support_united_nation",1.0,1.0,0.0,1.0
"support_vital_voices",1.0,1.0,0.0,1.0
"support_women_micro",1.0,1.0,0.0,1.0
"support_work_grahamwindham",1.0,1.0,0.0,1.0
"support_world_diabetes",1.0,1.0,0.0,1.0
"support_worldwaterday_sharing",1.0,1.0,0.0,1.0
"support_youth_career",1.0,1.0,0.0,1.0
"support_youth_employment",1.0,1.0,0.0,1.0
"supported_planting_tree",1.0,1.0,0.0,1.0
"supporter_false_finalized",1.0,1.0,0.0,1.0
"supporter_haiyan_relief",1.0,1.0,0.0,1.0
"supporting_call_community",1.0,1.0,0.0,1.0
"supporting_children_nutrition",1.0,1.0,0.0,1.0
"supporting_citygateway_east",1.0,1.0,0.0,1.0
"supporting_coffee_farmers",1.0,1.0,0.0,1.0
"supporting_dairy_industry",1.0,1.0,0.0,1.0
"supporting_debojo_school",1.0,1.0,0.0,1.0
"supporting_dubai_health",1.0,1.0,0.0,1.0
"supporting_environmental_sustainability",1.0,1.0,0.0,1.0
"supporting_ideas_ambition",1.0,2.0,0.0,2.0
"supporting_intrapreneurs_http",1.0,1.0,0.0,1.0
"supporting_investment_energy",1.0,1.0,0.0,1.0
"supporting_metastatic_breastcancer",1.0,1.0,0.0,1.0
"supporting_program_amazing",1.0,1.0,0.0,1.0
"supporting_recycling_network",1.0,1.0,0.0,1.0
"supporting_regeneration_haiti",1.0,1.0,0.0,1.0
"supporting_research_education",1.0,1.0,0.0,1.0
"supporting_vets_revitalizing",1.0,1.0,0.0,1.0
"supporting_yogurt_day",1.0,1.0,0.0,1.0
"supports_activida_project",1.0,1.0,0.0,1.0
"supports_african_children",1.0,1.0,0.0,1.0
"supports_caring_caregivers",1.0,1.0,0.0,1.0
"supports_craftwork_development",1.0,1.0,0.0,1.0
"supports_danone_commitment",1.0,1.0,0.0,1.0
"supports_drinkh_drink",1.0,1.0,0.0,1.0
"supports_empowerweb_amp",1.0,1.0,0.0,1.0
"supports_environmental_social",1.0,1.0,0.0,1.0
"supports_fundacoatepeque_development",1.0,1.0,0.0,1.0
"supports_hinitiative_initiative",1.0,2.0,0.0,2.0
"supports_international_woman",1.0,1.0,0.0,1.0
"supports_launch_expansion",1.0,1.0,0.0,1.0
"supports_merapi_project",1.0,1.0,0.0,1.0
"supports_terragr_eau",1.0,1.0,0.0,1.0
"supports_women_year",1.0,1.0,0.0,1.0
"supreme_court_decision",1.0,1.0,0.0,1.0
"surely_blame_developer",1.0,1.0,0.0,1.0
"surely_make_difference",1.0,1.0,0.0,1.0
"surgeon_general_report",1.0,1.0,0.0,1.0
"surgery_anesthesia_meant",1.0,1.0,0.0,1.0
"surgical_team_check",1.0,1.0,0.0,1.0
"suriname_earn_citi",1.0,2.0,0.0,2.0
"surpass_pfizer_news",1.0,1.0,0.0,1.0
"surpassed_goal_amp",1.0,1.0,0.0,1.0
"surplus_expands_http",1.0,1.0,0.0,1.0
"surprising_fun_platform",1.0,1.0,0.0,1.0
"surveillance_reporting_post",1.0,1.0,0.0,1.0
"survey_false_finalized",1.0,1.0,0.0,1.0
"survey_finds_women",1.0,1.0,0.0,1.0
"survey_http_bit",1.0,1.0,0.0,1.0
"survey_know_http",1.0,1.0,0.0,1.0
"survey_parents_teens",1.0,2.0,0.0,2.0
"survey_pple_diabetes",1.0,1.0,0.0,1.0
"survey_results_www",1.0,1.0,0.0,1.0
"survey_reveals_http",1.0,1.0,0.0,1.0
"survey_women_metastatic",1.0,1.0,0.0,1.0
"surviving_waste_recycling",1.0,1.0,0.0,1.0
"surviving_yrs_cancer",1.0,2.0,0.0,2.0
"survivors_domestic_violence",1.0,1.0,0.0,1.0
"survivors_leyte_gawadkalingahq",1.0,1.0,0.0,1.0
"survivors_philippines_read",1.0,1.0,0.0,1.0
"survok_yec_false",1.0,1.0,0.0,1.0
"susan_blakeney_address",1.0,1.0,0.0,1.0
"susie_go_citivolunteers",1.0,1.0,0.0,1.0
"susman_chief_communications",1.0,1.0,0.0,1.0
"susman_pfizer_svp",1.0,1.0,0.0,1.0
"sustain_competitive_advantage",1.0,1.0,0.0,1.0
"sustainability_amp_compliance",1.0,1.0,0.0,1.0
"sustainability_business_expanding",1.0,1.0,0.0,1.0
"sustainability_citisustainability_false",1.0,1.0,0.0,1.0
"sustainability_csv_false",1.0,2.0,0.0,2.0
"sustainability_environment_nutrition",1.0,1.0,0.0,1.0
"sustainability_false_finalized",1.0,4.0,0.0,4.0
"sustainability_gains_http",1.0,1.0,0.0,1.0
"sustainability_http_co",1.0,1.0,0.0,1.0
"sustainability_index_http",1.0,1.0,0.0,1.0
"sustainability_index_year",1.0,1.0,0.0,1.0
"sustainability_officers_bobannibaleciti",1.0,1.0,0.0,1.0
"sustainability_product_development",1.0,1.0,0.0,1.0
"sustainability_production_colombia",1.0,1.0,0.0,1.0
"sustainability_quality_coffee",1.0,1.0,0.0,1.0
"sustainable_agricultural_growth",1.0,1.0,0.0,1.0
"sustainable_agriculture_project",1.0,1.0,0.0,1.0
"sustainable_agriculture_rioplus",1.0,1.0,0.0,1.0
"sustainable_amp_efficient",1.0,1.0,0.0,1.0
"sustainable_development_false",1.0,1.0,0.0,1.0
"sustainable_ecosystems_http",1.0,1.0,0.0,1.0
"sustainable_food_term",1.0,1.0,0.0,1.0
"sustainable_growth_development",1.0,1.0,0.0,1.0
"sustainable_infrastructure_enable",1.0,1.0,0.0,1.0
"sustainable_model_rajya",1.0,1.0,0.0,1.0
"sustainable_performance_danone",1.0,1.0,0.0,1.0
"sustainable_planet_future",1.0,1.0,0.0,1.0
"sustainable_profitable_growth",1.0,1.0,0.0,1.0
"sustainable_term_cash",1.0,1.0,0.0,1.0
"sustainable_transportation_solutions",1.0,1.0,0.0,1.0
"sustainable_water_management",1.0,1.0,0.0,1.0
"sustainableli_slisustains_citi",1.0,1.0,0.0,1.0
"sustainabletechnology_aid_http",1.0,1.0,0.0,1.0
"sustainbrands_social_entrepreneurship",1.0,1.0,0.0,1.0
"sustained_cardiac_arrhythmia",1.0,2.0,0.0,2.0
"sustained_excellence_award",1.0,2.0,0.0,2.0
"sustained_growth_difficult",1.0,1.0,0.0,1.0
"sustaining_crisis_lifelines",1.0,1.0,0.0,1.0
"suxft_false_finalized",1.0,1.0,0.0,1.0
"suytdlpt_false_finalized",1.0,1.0,0.0,1.0
"sv_ng_mlkl",1.0,1.0,0.0,1.0
"svoice_http_co",1.0,1.0,0.0,1.0
"svp_chief_communications",1.0,1.0,0.0,1.0
"svptcyoxqt_healthytips_http",1.0,2.0,0.0,2.0
"svztsziq_false_finalized",1.0,1.0,0.0,1.0
"svztsziq_golden_information",1.0,1.0,0.0,1.0
"sweat_mile_end",1.0,2.0,0.0,2.0
"sweeping_korea_facilitates",1.0,1.0,0.0,1.0
"swing_volunteersweek_csr",1.0,1.0,0.0,1.0
"swiss_chocolate_http",1.0,1.0,0.0,1.0
"switching_http_co",1.0,1.0,0.0,1.0
"switching_printed_statements",1.0,1.0,0.0,1.0
"switzerland_amp_côte",1.0,1.0,0.0,1.0
"switzerland_awards_annual",1.0,2.0,0.0,2.0
"switzerland_extending_product",1.0,1.0,0.0,1.0
"swkniirq_false_finalized",1.0,1.0,0.0,1.0
"swo_employment_youth",1.0,1.0,0.0,1.0
"swoop_traders_struggling",1.0,1.0,0.0,1.0
"swqnugmcey_false_finalized",1.0,1.0,0.0,1.0
"swsmchoh_false_finalized",1.0,1.0,0.0,1.0
"swtiofxn_false_finalized",1.0,2.0,0.0,2.0
"swtzj_citigroup_brk",1.0,1.0,0.0,1.0
"swwqji_yec_false",1.0,1.0,0.0,1.0
"sx_jlt_false",1.0,1.0,0.0,1.0
"sx_rjlhv_false",1.0,1.0,0.0,1.0
"sxfx_xdl_barclays",1.0,1.0,0.0,1.0
"sxrt_schwabfound_false",1.0,1.0,0.0,1.0
"sy_false_finalized",1.0,1.0,0.0,1.0
"sy_ljciy_citigroup",1.0,1.0,0.0,1.0
"sydney_noo_http",1.0,1.0,0.0,1.0
"sydney_year_eve",1.0,1.0,0.0,1.0
"sydnye_false_finalized",1.0,1.0,0.0,1.0
"symantec_intel_security",1.0,1.0,0.0,1.0
"symbolizes_future_jarvis",1.0,1.0,0.0,1.0
"symposium_discusses_amp",1.0,2.0,0.0,2.0
"symposium_ecc_highlight",1.0,2.0,0.0,2.0
"symposium_videos_line",1.0,1.0,0.0,1.0
"symptoms_global_qol",1.0,2.0,0.0,2.0
"symptoms_overactive_bladder",1.0,1.0,0.0,1.0
"synbiotics_corporation_entering",1.0,1.0,0.0,1.0
"synthetic_biology_ctr",1.0,1.0,0.0,1.0
"synthetic_biology_research",1.0,1.0,0.0,1.0
"synthetic_securities_http",1.0,1.0,0.0,1.0
"syria_government_accused",1.0,1.0,0.0,1.0
"system_effective_world",1.0,1.0,0.0,1.0
"system_failed_compensate",1.0,1.0,0.0,1.0
